id_transaccion,monto,tipo_transaccion,saldo_despues,ubicacion,hora,fraude
1279,716.7652367930585,Depósito,15480.191333998877,Online,12,0
1280,2496.9463264895235,Depósito,6845.501530839146,Presencial,3,0
1281,3092.6878929190048,Transferencia,2947.3197688045466,Online,12,0
1282,3513.8125278677994,Retiro,17171.994786400173,Online,3,0
1283,2800.4451740171357,Transferencia,6246.331894805618,Online,9,0
1284,53.80538285882238,Compra,13211.22254411416,Presencial,19,0
1285,1635.6742346787394,Compra,11372.22933322387,Online,0,0
1286,2590.9696587066337,Compra,9487.950556878399,Presencial,20,0
1287,443.89316322844263,Compra,9966.807505705929,Presencial,7,0
1288,1756.3815213898579,Compra,14671.534490436523,Online,6,0
1289,170.849528412876,Retiro,1846.6809910564673,Online,4,0
1290,397.49959328932863,Retiro,13396.795172962313,Presencial,2,0
1291,1987.6317646269724,Depósito,17926.660817831715,Presencial,14,0
1292,667.9151914450864,Compra,1249.9851206952967,Presencial,16,0
1293,2839.866537066483,Transferencia,2899.001450749968,Presencial,22,0
1294,3448.8775208406423,Compra,14360.975540370426,Presencial,12,0
1295,4003.930562049869,Retiro,8801.90480006789,Online,14,1
1296,1004.7504700028264,Compra,8130.6175541923985,Presencial,18,0
1297,841.5754983840534,Retiro,2825.6360274302933,Online,19,0
1298,527.3163624703293,Depósito,10184.723810283984,Presencial,13,0
1299,3183.9690964704655,Depósito,2618.251692807907,Online,20,0
1300,3533.8462538020713,Depósito,9584.747080579755,Presencial,12,0
1301,162.77279340408197,Retiro,15295.944449336968,Online,11,0
1302,4681.380169987231,Compra,5239.460721954554,Online,23,0
1303,264.5965618391047,Compra,9667.644746776574,Presencial,22,1
1304,2708.775194828847,Transferencia,19841.11779099703,Presencial,8,0
1305,3546.7572946573273,Retiro,13764.34342474534,Online,2,0
1306,4355.490773111697,Transferencia,16842.999748973452,Online,10,0
1307,3571.8642260014767,Depósito,8355.467370554861,Online,9,0
1308,4009.6317749336104,Compra,15380.43237020452,Presencial,0,0
1309,1700.5537117513163,Retiro,906.1325415323046,Presencial,16,0
1310,4075.0514431638285,Transferencia,2545.9325325906752,Presencial,12,0
1311,405.1736576914523,Transferencia,4141.104799109236,Presencial,13,0
1312,4474.609197022335,Transferencia,8098.843299842869,Online,0,0
1313,2740.2239188879125,Compra,16930.323078682686,Presencial,1,0
1314,4087.402360962656,Compra,6990.694410679816,Presencial,1,0
1315,2264.329831168909,Compra,13126.961750957711,Presencial,6,0
1316,3219.6705875066423,Retiro,14215.35446658932,Presencial,8,0
1317,2634.3812913758857,Compra,11765.028846357995,Presencial,23,0
1318,3659.2896611678825,Retiro,7209.1151665857105,Online,3,0
1319,412.74176024279495,Transferencia,11583.36150009953,Presencial,1,0
1320,306.4586595328662,Transferencia,6911.08529651595,Online,18,0
1321,1239.2806538806815,Depósito,1769.0873971850403,Presencial,4,0
1322,801.9256771653758,Compra,19856.799165901688,Presencial,8,0
1323,4359.558915128047,Transferencia,2630.930827286967,Presencial,23,0
1324,1099.9738668534314,Compra,1539.7328383375414,Presencial,12,0
1325,4879.446952816561,Retiro,17582.7619092224,Online,11,0
1326,1687.7944798966787,Transferencia,6106.509751768613,Online,18,0
1327,914.6789888650529,Compra,13040.909784062802,Presencial,8,0
1328,3949.5440431766833,Transferencia,6647.214020278434,Online,9,0
1329,3295.245338626876,Transferencia,7889.939988809976,Online,18,0
1330,2493.4876036834294,Compra,5316.0481431342505,Presencial,9,0
1331,2779.040936933468,Transferencia,6926.575715280903,Online,11,0
1332,3597.412882469958,Transferencia,8272.937971672207,Online,13,0
1333,1146.131432949837,Transferencia,14436.279774937624,Presencial,7,0
1334,4981.687910703426,Transferencia,10279.570265272358,Presencial,15,0
1335,4874.091844923182,Retiro,18876.94782142384,Online,16,0
1336,3253.3768033029496,Transferencia,933.4198373916327,Presencial,19,0
1337,1001.7145423910799,Depósito,10111.05962037736,Presencial,3,0
1338,3402.7400709443,Transferencia,11726.07329775119,Presencial,5,0
1339,365.63105285098334,Compra,18411.92002287805,Online,11,0
1340,158.1092485180013,Depósito,1078.254620066409,Presencial,17,0
1341,1292.1260281135123,Retiro,11512.641740210798,Presencial,6,0
1342,2315.801668912885,Depósito,17087.235577706346,Online,4,0
1343,4342.021164514861,Depósito,4914.3617895728075,Online,9,0
1344,3637.2095034827084,Depósito,17538.217735626356,Online,5,0
1345,3714.8190733939055,Compra,478.9638445584073,Online,13,0
1346,2130.3392055681365,Compra,14675.847119761222,Online,5,0
1347,1732.9452877720798,Compra,18668.953101256197,Presencial,13,0
1348,1858.3386211080906,Retiro,13178.233466637239,Online,11,0
1349,4938.309570861609,Compra,8836.681955210914,Presencial,21,0
1350,205.34541110535,Compra,993.1322278070887,Online,11,0
1351,4335.822323131631,Depósito,18410.264885120312,Presencial,7,0
1352,2895.483665819105,Compra,9458.894831562338,Presencial,9,0
1353,2195.8840188520044,Transferencia,677.0352122853654,Online,15,0
1354,3627.6620137736068,Compra,13827.439319442363,Online,19,0
1355,2435.9113624163906,Retiro,9688.561346167538,Online,7,0
1356,4367.749074217894,Retiro,2574.4718171039735,Online,8,0
1357,4504.0058107362365,Transferencia,4364.009005274165,Online,12,0
1358,2111.49602973291,Retiro,1383.364541071341,Online,19,0
1359,1387.7548471890825,Retiro,11528.441440200613,Presencial,16,1
1360,2963.789891323844,Depósito,12478.386637114983,Presencial,18,0
1361,4562.254911355371,Transferencia,10164.271737273342,Presencial,16,0
1362,1057.2576340833045,Depósito,16360.332446752036,Presencial,6,0
1363,3116.7180848995963,Depósito,17234.07554402947,Presencial,0,0
1364,3159.64329936214,Compra,12350.92549399422,Online,19,0
1365,3666.8995469643287,Transferencia,353.8539461778679,Online,13,0
1366,662.1805872106627,Compra,13935.070149379939,Presencial,16,0
1367,3580.5456985870323,Compra,8418.184416714996,Presencial,12,0
1368,4545.617440724876,Depósito,11354.593916205102,Online,1,0
1369,902.5171288068586,Retiro,13016.7039801758,Online,13,0
1370,1191.5289079947688,Transferencia,7069.708625108828,Online,0,0
1371,4857.11849473799,Retiro,18350.260252918706,Online,4,0
1372,908.9798787839014,Depósito,2766.099848320646,Presencial,6,0
1373,4272.653541381048,Depósito,13463.084964892645,Presencial,18,0
1374,2463.9278929579336,Depósito,186.75564113595053,Online,13,0
1375,1239.9192166438693,Depósito,18500.556997563097,Online,23,0
1376,4354.395756856195,Depósito,2338.8322514380206,Presencial,13,0
1377,2229.299748738314,Depósito,1988.1961799367352,Presencial,14,0
1378,2576.5126828788025,Retiro,6726.851897739661,Presencial,4,0
1379,1799.3706801518297,Compra,7533.969092177704,Online,4,0
1380,2966.7895029174624,Retiro,4364.571439225285,Presencial,20,0
1381,821.8017435621887,Transferencia,11743.921052449781,Online,23,0
1382,1958.4522755755447,Retiro,8913.990551035075,Online,1,0
1383,4847.214550064761,Depósito,780.0942219176396,Online,17,0
1384,1294.376496342132,Retiro,6461.076038880483,Presencial,23,0
1385,3285.3996393837547,Compra,16227.614980106093,Presencial,8,0
1386,1629.3243708023508,Transferencia,13825.060543751184,Online,9,0
1387,3868.4982628045705,Retiro,14524.929986239622,Presencial,17,0
1388,658.7139352881574,Compra,13992.526789262118,Online,3,0
1389,4849.256120167331,Retiro,6288.363125522363,Presencial,7,0
1390,2271.6787592112782,Transferencia,2083.31204932784,Online,17,0
1391,1184.0720644155874,Retiro,5522.096962258611,Online,19,0
1392,372.11625291341323,Depósito,16652.52747368467,Presencial,16,0
1393,852.940735912266,Retiro,19611.368875883116,Presencial,15,0
1394,2601.2708730373083,Compra,9927.55559335707,Online,17,0
1395,1688.330866274275,Retiro,293.0370629685402,Presencial,6,0
1396,4145.272412583634,Compra,2886.8917614711577,Online,0,0
1397,2157.2831806907207,Transferencia,6509.403448793689,Online,0,0
1398,1247.3277915752114,Retiro,11613.8484369997,Online,17,0
1399,3087.63920808713,Transferencia,1594.3635515257479,Online,3,0
1400,3535.352198342802,Transferencia,18872.810244326643,Online,22,0
1401,839.3743299652446,Retiro,7365.165098359575,Online,19,0
1402,842.2579853601467,Compra,18260.425936703978,Online,20,0
1403,188.17377753304714,Transferencia,15632.383874864734,Online,19,1
1404,3683.3280652528742,Transferencia,15133.201723060065,Presencial,3,0
1405,3320.7036154709162,Retiro,12173.719637666418,Presencial,5,0
1406,2375.78122437032,Retiro,12572.997959331708,Online,2,0
1407,4221.63139260114,Retiro,12796.264380803337,Online,5,0
1408,4029.3224139855156,Retiro,12611.555601809085,Online,12,0
1409,2928.845050161777,Retiro,11119.19180482739,Presencial,22,0
1410,4342.015046163727,Depósito,19729.63896780949,Online,6,0
1411,1033.1768441336574,Retiro,14672.582291771352,Online,23,0
1412,564.0384988916508,Compra,15561.23312901117,Online,3,0
1413,1352.3993095273631,Transferencia,17462.010020165115,Presencial,0,0
1414,290.14884616612767,Compra,4391.231278244399,Presencial,5,0
1415,2658.191792365155,Compra,1767.7027659917096,Presencial,23,0
1416,4683.345433013333,Depósito,9709.599288312113,Online,4,0
1417,201.5209856392057,Retiro,10330.205842823536,Online,12,0
1418,614.9390204800839,Transferencia,16600.717421003363,Presencial,18,0
1419,2263.734146275759,Compra,8931.293227718481,Online,3,0
1420,4669.705712551885,Retiro,11459.975208331824,Presencial,23,0
1421,1584.1997443588689,Retiro,10588.71167641782,Presencial,5,0
1422,2538.6378693985203,Depósito,860.235396772082,Online,12,0
1423,212.65643095670853,Depósito,12342.776442278588,Online,4,0
1424,745.9742888056338,Depósito,16578.06138690762,Online,12,0
1425,4933.21746417944,Transferencia,3234.2609067084963,Online,9,0
1426,4825.7678886980475,Compra,11927.201505139255,Presencial,2,0
1427,29.67520476737603,Depósito,11912.849834483646,Presencial,22,0
1428,4759.299868189079,Depósito,3367.280784721539,Presencial,12,0
1429,3197.4040893884244,Depósito,2556.9251172416466,Presencial,11,0
1430,4340.25188112751,Compra,19603.033665232047,Presencial,3,0
1431,2276.4255788911264,Compra,7935.0114760954475,Presencial,9,0
1432,2580.402162753355,Depósito,4625.692401598233,Online,2,0
1433,2446.7886683833162,Depósito,3509.3584346420616,Presencial,16,0
1434,3335.986966442791,Retiro,13385.274100306378,Online,8,0
1435,702.558017507783,Depósito,12227.961416812848,Online,0,0
1436,154.7180814140264,Transferencia,12906.687247449609,Presencial,17,0
1437,1543.1100582479987,Transferencia,1851.3199474778999,Presencial,8,0
1438,3524.8804098695505,Depósito,17881.338211618895,Online,20,0
1439,1013.257993354127,Compra,7846.401296500061,Online,19,0
1440,3368.795004457962,Retiro,6336.051187964123,Presencial,8,0
1441,4849.710670305816,Compra,9300.99280023001,Presencial,1,0
1442,474.03407536814484,Depósito,7862.314708377802,Online,18,0
1443,3364.647580534506,Transferencia,17285.182362469004,Presencial,15,0
1444,2221.532345426333,Retiro,18592.293406438053,Presencial,2,0
1445,4341.370560615639,Compra,6138.719007347164,Presencial,15,0
1446,889.8631982896926,Compra,17292.3225684531,Presencial,20,0
1447,3464.666631369692,Depósito,15652.310277708037,Presencial,12,1
1448,4191.38587179231,Retiro,18623.07267966076,Online,2,0
1449,4723.348026272746,Transferencia,4990.4312124991675,Presencial,9,0
1450,3417.823901306781,Depósito,11581.487087407484,Presencial,21,0
1451,2488.3879462220943,Retiro,5563.437236334848,Online,17,0
1452,3091.1469648050634,Compra,16499.48036063905,Online,5,0
1453,4345.1803974711975,Depósito,205.95139236417873,Presencial,5,1
1454,2855.1956844609545,Compra,11339.901341439283,Presencial,17,0
1455,156.78336318570013,Compra,6850.148282311168,Online,5,0
1456,4655.0887340573545,Depósito,6521.4057708486225,Presencial,5,0
1457,3449.186121402648,Depósito,12933.635844911847,Presencial,21,0
1458,3384.1843619573465,Depósito,17044.54054134848,Presencial,12,0
1459,1082.2973862265974,Depósito,12222.988288727192,Online,13,0
1460,3296.1329238121225,Depósito,17078.14227506978,Presencial,20,1
1461,1972.3527062425217,Compra,5365.482526432496,Presencial,6,0
1462,3257.908720322253,Transferencia,10438.086909823125,Online,12,0
1463,537.4321863884137,Transferencia,9065.677127434812,Presencial,14,0
1464,3290.937296492165,Depósito,331.7335001116147,Presencial,11,0
1465,4997.071560224479,Compra,11180.561648500729,Presencial,20,0
1466,245.81913410847736,Transferencia,13264.33405050888,Presencial,0,0
1467,4885.98505018548,Transferencia,11879.096647939494,Online,2,0
1468,2037.5052638107386,Transferencia,14751.969985790087,Online,17,0
1469,4354.413484434609,Compra,11469.656616216234,Presencial,21,0
1470,3913.015492871076,Depósito,1428.3300715300627,Presencial,7,0
1471,2837.2462236284055,Depósito,2417.2659292857575,Presencial,1,0
1472,3693.553800210376,Depósito,11969.844093124653,Presencial,3,1
1473,4393.185228700233,Retiro,5572.08592027544,Online,17,0
1474,2023.6809066469098,Retiro,1684.9380677918402,Online,12,0
1475,1638.5306420083773,Retiro,8649.09459462608,Online,14,0
1476,3339.6289608901056,Compra,11131.019701864741,Presencial,1,0
1477,4040.1904799965864,Transferencia,6642.04516815717,Presencial,9,0
1478,3812.6142482091955,Transferencia,14436.630674292981,Presencial,1,0
1479,3990.079176048879,Compra,12911.035101214768,Online,20,0
1480,2180.7386574906004,Compra,6723.085385724272,Online,11,0
1481,4090.081909794233,Depósito,15121.963325280356,Online,4,0
1482,605.4442315761892,Depósito,13009.031346407406,Online,11,0
1483,2724.7230443144435,Retiro,12785.163036486252,Online,22,0
1484,33.764509188117245,Retiro,11113.211245662655,Presencial,0,0
1485,1626.30622035185,Compra,326.6543949622006,Presencial,1,0
1486,1835.4753666826323,Retiro,13960.492951190094,Presencial,15,0
1487,1983.8825945882306,Transferencia,7583.231643072214,Online,21,0
1488,3478.8586974158616,Compra,18857.933232157247,Presencial,1,0
1489,1945.847715845377,Compra,16377.896944436387,Presencial,15,0
1490,2246.2246449995405,Transferencia,11795.119943673113,Online,19,0
1491,1191.5329337172657,Depósito,5118.421438203462,Online,15,0
1492,1869.3926991885537,Depósito,4153.976126225565,Online,5,0
1493,1140.2117881794416,Transferencia,6873.658269783227,Presencial,12,0
1494,370.61363922337597,Transferencia,9583.70207724237,Online,11,0
1495,3019.225723939983,Retiro,5991.703649775047,Presencial,22,0
1496,3342.722928782306,Compra,10347.096958310407,Presencial,9,0
1497,3099.3542783180246,Retiro,3390.8714677124,Online,4,0
1498,2320.152748783859,Transferencia,19556.48497522745,Presencial,7,0
1499,1902.029971995253,Retiro,2247.6986438033778,Online,5,0
1500,4317.351579611267,Transferencia,18645.688379122003,Online,4,0
1501,2597.813516755409,Retiro,18280.202426913627,Presencial,19,0
1502,2398.513478760506,Retiro,10554.67358820801,Presencial,21,0
1503,133.08211870314625,Depósito,14525.714409538079,Presencial,5,0
1504,1709.5328989926509,Transferencia,8777.361129654497,Online,21,0
1505,1904.077115835356,Retiro,12637.68809309452,Presencial,16,0
1506,1997.119790580018,Compra,6877.461154680262,Online,5,0
1507,2902.9609842905247,Retiro,6093.064493730362,Online,16,0
1508,2670.3447209007577,Retiro,11606.772744773323,Presencial,4,0
1509,3041.485938503256,Compra,10012.78051626121,Presencial,22,0
1510,3825.5918914029307,Transferencia,11632.773746084624,Presencial,16,1
1511,4065.863764886887,Depósito,5804.545567611757,Presencial,16,0
1512,3592.0247657513396,Depósito,7402.460853158205,Online,12,0
1513,4777.840861294899,Depósito,1769.5694165152952,Presencial,21,0
1514,96.07175046842634,Compra,1140.2998082168938,Online,6,0
1515,982.9110384893128,Retiro,5143.796880493023,Presencial,21,0
1516,42.77656051581989,Transferencia,1577.5125006778605,Presencial,20,0
1517,3239.136197202242,Retiro,2165.11670183134,Presencial,5,0
1518,4490.662592005185,Depósito,16277.275267339348,Online,13,0
1519,1221.1940713986148,Retiro,873.5865706321171,Presencial,15,0
1520,4635.537551257552,Compra,13212.961599301381,Online,2,0
1521,306.03561449635646,Compra,5523.89920142647,Presencial,8,0
1522,4672.507953893544,Transferencia,17443.759046091716,Presencial,14,0
1523,1761.3553227619739,Transferencia,9751.34646309224,Online,20,0
1524,511.5970381038365,Depósito,6180.971540623732,Online,17,0
1525,2431.9294371356964,Transferencia,10401.014820219747,Presencial,9,0
1526,1287.5989557639373,Retiro,7700.96457900085,Presencial,9,0
1527,1427.9401452998045,Compra,11329.591186929621,Online,22,0
1528,1539.9133748068014,Compra,2379.2040796943297,Presencial,2,0
1529,4016.114359674154,Compra,19940.111005969768,Online,0,0
1530,2698.1105769928963,Transferencia,8568.56196616468,Presencial,2,0
1531,1559.9819572842382,Compra,7029.789730176637,Online,4,0
1532,3053.617247638037,Compra,14233.17598149367,Online,6,1
1533,3582.172617744852,Compra,7341.598189257116,Online,2,0
1534,1366.7568836640012,Depósito,16682.158670072276,Online,3,0
1535,2070.677762119131,Depósito,9139.987414772462,Online,16,0
1536,613.821036218053,Transferencia,14419.212423982155,Presencial,2,0
1537,909.8410009257282,Compra,2238.3190071935423,Presencial,22,0
1538,3407.1836805550893,Transferencia,16937.771792546726,Presencial,3,0
1539,911.2845467396565,Compra,14740.787936884386,Presencial,1,1
1540,2628.1911014169655,Compra,4313.163891393117,Presencial,13,0
1541,3546.6860773035514,Compra,2991.191593941154,Presencial,4,0
1542,538.8502308582455,Transferencia,6394.217739639926,Presencial,20,0
1543,2838.7245370463734,Transferencia,19523.804662034898,Presencial,1,0
1544,1286.531104588312,Compra,5210.948333884467,Presencial,14,0
1545,4814.8197418117115,Retiro,9176.931458038001,Online,10,0
1546,2420.310505366024,Transferencia,697.4024917749927,Online,21,0
1547,4030.932786126915,Depósito,8004.827838368027,Presencial,9,0
1548,2753.3815780705277,Transferencia,11469.268307118744,Online,19,0
1549,221.84560160982173,Compra,19067.179788908506,Presencial,0,0
1550,3167.5911210921417,Retiro,10383.047294307282,Online,18,0
1551,4757.259694322252,Compra,16400.235790935985,Online,13,0
1552,3010.0510416309244,Depósito,10987.840087121122,Online,22,0
1553,4096.848352836817,Transferencia,911.6217673668102,Presencial,21,0
1554,4421.611284425297,Transferencia,6368.664676276503,Presencial,13,0
1555,1144.2584608849177,Compra,11553.435205838954,Presencial,0,0
1556,1064.163975341592,Compra,19016.819922029375,Presencial,8,0
1557,3056.850039310704,Depósito,17196.694159049544,Online,16,0
1558,2058.08720668449,Retiro,4644.276722159068,Presencial,13,0
1559,4200.107207819268,Depósito,4480.185617381354,Online,12,0
1560,4500.615501373066,Retiro,4103.3420455666255,Presencial,12,0
1561,1770.339789617077,Transferencia,18457.728036419812,Online,5,0
1562,1188.168442077538,Retiro,17068.05644672424,Online,6,1
1563,3903.7249486430896,Retiro,15520.18030183368,Online,1,0
1564,1377.6561475629399,Transferencia,7915.428773062129,Online,7,0
1565,4113.958520975823,Transferencia,10137.17601554546,Presencial,23,0
1566,2121.5725769755704,Transferencia,9340.201721423542,Presencial,5,0
1567,3339.411746960895,Depósito,5142.622340431516,Online,2,0
1568,482.19889260416755,Transferencia,10150.058118360463,Presencial,17,0
1569,3121.177326759482,Compra,706.8813022698138,Presencial,17,0
1570,2261.5795552924596,Transferencia,2723.0264325994376,Online,21,0
1571,2935.109273561493,Transferencia,17743.132963762033,Presencial,22,0
1572,844.2309676855928,Transferencia,15058.427363925322,Presencial,5,0
1573,3685.68435599619,Retiro,8515.081340275832,Presencial,10,0
1574,4314.671402328427,Depósito,10391.292209449157,Online,2,0
1575,1087.6153014534243,Transferencia,7462.9778306035505,Presencial,15,0
1576,483.0942048232078,Depósito,14841.519356497382,Online,4,0
1577,123.0747373014503,Compra,15705.324866718383,Online,23,0
1578,3211.6476447141135,Compra,15289.375285042866,Online,21,0
1579,3037.4347102634597,Transferencia,14479.973324205546,Presencial,1,0
1580,2735.7535765067796,Compra,4169.636339986637,Presencial,14,0
1581,1163.5757450992971,Depósito,6825.602586885528,Presencial,15,0
1582,1957.5754495480458,Retiro,9449.924156175131,Online,6,0
1583,2974.409294254934,Transferencia,6682.780529410346,Presencial,15,0
1584,2486.3504600015513,Compra,15123.309983150746,Online,23,0
1585,4938.988673473362,Depósito,6654.135132574098,Presencial,3,1
1586,686.516564020882,Depósito,2850.8185270282097,Online,15,0
1587,3477.247047467731,Compra,8040.9049957612515,Presencial,16,0
1588,2024.572246680939,Depósito,19600.29721236937,Presencial,1,0
1589,2143.8570765534455,Depósito,4595.04011737816,Presencial,15,0
1590,3589.4008394625903,Transferencia,12281.957312970258,Online,3,0
1591,3463.7185758652263,Depósito,8716.163691810156,Online,6,0
1592,4956.32368854243,Compra,1513.3888962216,Presencial,17,0
1593,646.3294758233556,Transferencia,9808.744459361384,Online,5,0
1594,525.0276986739109,Compra,14073.070140101418,Online,17,0
1595,3623.072391558062,Retiro,10313.077518973592,Online,6,0
1596,2894.0426504470133,Compra,17454.910668556964,Presencial,1,0
1597,1374.4325294662303,Compra,5849.846631485894,Presencial,18,0
1598,401.6997480999881,Transferencia,1816.358508948902,Presencial,8,0
1599,432.86295673417055,Depósito,18737.655671994322,Online,3,0
1600,4471.483418947271,Compra,7626.107355611558,Presencial,13,0
1601,963.3772869701208,Transferencia,11570.470473927304,Online,4,0
1602,1620.240952767026,Retiro,15860.862209990899,Online,6,0
1603,1137.1487291238052,Transferencia,6553.841911124054,Presencial,7,0
1604,1778.2065476305268,Transferencia,14351.674309734462,Presencial,14,0
1605,351.7720945167364,Depósito,2794.835111374778,Presencial,18,0
1606,2597.7036555868103,Compra,5896.7455693895545,Online,10,0
1607,342.72475514311344,Retiro,2979.741659116746,Online,19,0
1608,4002.780756572696,Transferencia,16243.48811218702,Presencial,22,0
1609,1172.391849142613,Compra,4530.719781013029,Online,3,0
1610,2702.3595134495304,Compra,14376.330752563685,Presencial,17,0
1611,4400.995042369484,Transferencia,18871.638105188485,Presencial,13,0
1612,3256.132458390735,Compra,10602.666960470653,Presencial,5,0
1613,2667.12414382392,Transferencia,10846.580925987684,Presencial,15,0
1614,1625.0470968113011,Transferencia,9274.568005146459,Presencial,17,0
1615,1668.3445557256987,Transferencia,6585.213853533491,Presencial,0,0
1616,3349.0873412149595,Retiro,9565.53511540585,Online,7,0
1617,4970.726109299731,Transferencia,12095.869892108512,Online,0,0
1618,3310.886753297646,Depósito,19721.232286196122,Presencial,0,0
1619,2791.1281697632744,Compra,18761.514730432664,Presencial,18,0
1620,3654.599298645034,Retiro,17256.843870033124,Online,20,0
1621,2328.7020333571722,Compra,17793.697660526683,Online,9,0
1622,305.4110012909222,Retiro,9410.198747511655,Presencial,17,0
1623,2813.6725953101595,Depósito,13183.14211083155,Presencial,11,0
1624,4788.338296104374,Retiro,17911.827786430662,Online,16,0
1625,880.6381970765099,Retiro,7919.720223327926,Presencial,0,0
1626,3451.5744296492253,Retiro,19239.07331907483,Online,7,0
1627,1008.6637748519871,Compra,8374.142635176742,Presencial,9,0
1628,2681.459283943041,Transferencia,12061.545041324991,Online,9,0
1629,487.8988659853645,Compra,14225.113794120201,Presencial,17,0
1630,2254.6028266096346,Transferencia,19016.78106021117,Presencial,8,0
1631,3782.035827831754,Compra,4967.863853640094,Presencial,1,0
1632,1741.1197635737155,Depósito,14948.006466948982,Online,2,0
1633,3326.234063813654,Depósito,10464.230164267236,Presencial,1,0
1634,3978.272554144697,Retiro,5444.287098350757,Online,5,0
1635,4636.253208299866,Depósito,15554.476111948172,Online,22,0
1636,1177.0371988679904,Retiro,11089.223375459547,Online,11,0
1637,1999.5829994674941,Transferencia,13253.379030928549,Online,21,0
1638,766.317986585435,Depósito,6525.73126470023,Presencial,18,0
1639,4962.455093281084,Transferencia,9677.35164136934,Presencial,14,0
1640,4635.369834781855,Compra,12385.349594662535,Presencial,18,0
1641,2702.085865751395,Transferencia,8157.725203969895,Online,11,1
1642,4210.956305410225,Compra,4047.6135429692563,Presencial,17,0
1643,2607.1850964738505,Transferencia,19236.64579707455,Online,15,0
1644,3119.810511573785,Transferencia,10278.204046848086,Online,1,0
1645,450.176538419503,Depósito,14705.01536872524,Online,10,0
1646,3777.5757503815557,Transferencia,8279.839151765556,Presencial,11,0
1647,642.9288507579979,Depósito,7167.122104111755,Online,4,0
1648,4131.207813111379,Depósito,8202.569539495787,Presencial,23,0
1649,3911.2302979135775,Retiro,8243.01321133443,Presencial,5,0
1650,3545.179765226167,Retiro,10929.184307244877,Presencial,10,0
1651,185.62110072118676,Compra,10915.050412629127,Online,20,0
1652,1519.1261379469165,Transferencia,9993.360936069146,Presencial,9,0
1653,1319.2472867046602,Compra,2782.237119857018,Online,3,0
1654,1803.8813553202378,Transferencia,9971.90202216057,Online,8,1
1655,442.7755200853735,Retiro,3465.1676183709646,Online,11,0
1656,4685.104326040158,Retiro,2610.102147285727,Online,9,0
1657,2771.2421923583192,Transferencia,18659.649775089238,Presencial,13,0
1658,1531.0939317368277,Transferencia,12138.505261639315,Presencial,4,0
1659,1987.9226777860456,Retiro,13223.852156679228,Presencial,0,0
1660,2238.776689821654,Retiro,8095.694039633939,Presencial,4,0
1661,3004.9686951362833,Compra,18188.719749105796,Online,15,0
1662,2580.8187413440064,Retiro,12794.816742635343,Online,4,0
1663,4597.3629062060145,Transferencia,15406.48040351939,Online,4,0
1664,2487.3325971146223,Compra,7434.393133651505,Online,17,0
1665,4960.8292840424465,Transferencia,19204.236428300595,Presencial,5,0
1666,4257.867663936753,Depósito,16427.17967415047,Presencial,20,0
1667,1046.5100192148923,Compra,17093.57441398942,Online,17,0
1668,4653.323097146362,Transferencia,3526.66592177251,Online,9,0
1669,586.250157437953,Retiro,5492.167836637269,Online,14,0
1670,4088.161293913502,Depósito,5783.969333703184,Online,23,0
1671,1906.2133509155176,Transferencia,5491.093542612736,Presencial,21,0
1672,4390.4817306231225,Compra,17122.62242587533,Online,10,0
1673,4340.943167086714,Transferencia,734.507424650983,Presencial,18,0
1674,4030.5973735875177,Depósito,1614.3897807174087,Presencial,12,0
1675,3951.2020293537716,Compra,5550.905925535084,Online,19,0
1676,1526.8722997947136,Depósito,4077.4721955239283,Online,2,0
1677,409.19181884100465,Transferencia,4714.006316268683,Presencial,15,0
1678,2017.8859929319815,Retiro,15979.06946614067,Presencial,6,0
1679,871.7549523576108,Retiro,11306.219218451733,Online,11,0
1680,3476.280689067796,Transferencia,214.83615973006306,Presencial,14,0
1681,1733.7681340562388,Transferencia,8643.523037513485,Online,7,0
1682,4878.172953295275,Transferencia,8216.910044322143,Online,22,0
1683,3206.655526339933,Compra,2367.5108619464163,Presencial,16,0
1684,4113.290415353633,Depósito,13555.221593168997,Presencial,0,0
1685,666.9607403455329,Depósito,14071.734048751872,Online,20,0
1686,4310.762338951749,Depósito,14445.775059136744,Online,7,0
1687,4614.172166614405,Transferencia,14596.571816615982,Presencial,13,0
1688,2437.874284500585,Depósito,101.05125595270634,Presencial,9,0
1689,3033.233424066132,Transferencia,19083.02399654977,Presencial,18,0
1690,3825.224955510462,Compra,16302.754464387795,Presencial,7,0
1691,878.3189431657606,Retiro,18089.235762126777,Online,18,0
1692,2515.3175519348947,Transferencia,411.3015766179393,Online,3,0
1693,1996.321823722704,Transferencia,18683.790036136215,Online,9,0
1694,736.1380908504343,Retiro,16214.791720893283,Presencial,22,0
1695,1840.8344393461996,Retiro,16760.660944878102,Presencial,2,0
1696,345.5206853805404,Compra,1956.4189559671734,Online,3,0
1697,133.9304752126875,Depósito,14801.682775480094,Presencial,15,0
1698,680.1556143283397,Transferencia,19202.34212387761,Presencial,23,0
1699,4815.759982387924,Depósito,13603.092094221396,Presencial,3,0
1700,2749.9000317956097,Transferencia,11454.171952029668,Presencial,19,0
1701,4829.281694960334,Compra,18918.03058720504,Presencial,19,0
1702,2165.3269022590093,Retiro,8914.448722515277,Presencial,12,0
1703,1562.5215847608715,Compra,12025.941969578525,Online,20,0
1704,2533.1786048870194,Retiro,9579.132040537886,Online,16,0
1705,2200.360884721386,Depósito,18663.639805069954,Online,22,0
1706,532.7950978874109,Depósito,1614.0860626335946,Online,15,0
